1,1,4196013,675.6,352.6,598.2,284.3,636.9,318.45,0,2,598.2,284.3
1,2,4196014,676.4,352.6,598.6,284.6,637.5,318.6,0,2,598.6,284.6
1,3,4196015,677.1,352.8,598.1,284.5,637.6,318.65,0,2,598.1,284.5
1,4,4196016,677.9,353.1,597.3,283.8,637.6,318.45,0,2,597.3,283.8
1,5,4196017,678.5,353.3,596.6,283.2,637.55,318.25,0,2,596.6,283.2
1,6,4196018,679.0,353.3,595.9,282.4,637.45,317.85,0,2,595.9,282.4
1,7,4196019,678.6,353.3,595.2,281.5,636.9,317.4,0,2,595.2,281.5
1,8,4196020,678.2,353.1,594.5,280.5,636.35,316.8,0,2,594.5,280.5
1,9,4196021,677.8,353.0,593.8,279.6,635.8,316.3,0,2,593.8,279.6
1,10,4196022,677.5,352.9,593.7,279.0,635.6,315.95,0,2,593.7,279.0
1,11,4196023,677.3,352.9,593.8,279.2,635.55,316.05,0,2,593.8,279.2
1,12,4196024,677.3,352.9,593.8,279.3,635.55,316.1,0,2,593.8,279.3
1,13,4196025,677.4,353.0,593.9,279.7,635.65,316.35,0,2,593.9,279.7
1,14,4196026,677.7,353.1,593.8,280.3,635.75,316.7,0,2,593.8,280.3
1,15,4196027,677.9,353.3,593.6,281.0,635.75,317.15,0,2,593.6,281.0
1,16,4196028,678.2,353.5,593.5,281.8,635.85,317.65,0,2,593.5,281.8
1,17,4196029,678.5,353.7,593.3,282.6,635.9,318.15,0,2,593.3,282.6
1,18,4196030,678.6,353.7,593.0,282.9,635.8,318.3,0,2,593.0,282.9
1,19,4196031,678.6,353.8,592.7,283.3,635.65,318.55,0,2,592.7,283.3
1,20,4196032,678.3,353.8,592.5,283.5,635.4,318.65,0,2,592.5,283.5
1,21,4196033,678.0,353.7,592.3,283.6,635.15,318.65,0,2,592.3,283.6
1,22,4196034,677.6,353.6,591.5,283.4,634.55,318.5,0,2,591.5,283.4
1,23,4196035,677.3,353.6,590.8,282.7,634.05,318.15,0,2,590.8,282.7
1,24,4196036,677.0,353.5,590.3,281.4,633.65,317.45,0,2,590.3,281.4
1,25,4196037,676.8,353.4,590.1,280.2,633.45,316.8,0,2,590.1,280.2
1,26,4196038,676.7,353.2,590.0,279.0,633.35,316.1,0,2,590.0,279.0
1,27,4196039,676.9,352.9,589.9,278.0,633.4,315.45,0,2,589.9,278.0
1,28,4196040,677.3,352.6,589.8,277.2,633.55,314.9,0,2,589.8,277.2
1,29,4196041,677.7,352.3,590.3,276.6,634.0,314.45,0,2,590.3,276.6
1,30,4196042,678.2,352.0,590.7,276.3,634.45,314.15,0,2,590.7,276.3
1,31,4196043,678.7,351.8,591.0,276.4,634.85,314.1,0,2,591.0,276.4
1,32,4196044,679.1,351.6,590.9,276.4,635.0,314.0,0,2,590.9,276.4
1,33,4196045,679.5,351.5,590.9,276.0,635.2,313.75,0,2,590.9,276.0
2,34,4196046,679.8,351.8,590.8,275.5,635.3,313.65,0,2,590.8,275.5
2,35,4196047,680.1,352.2,590.6,275.0,635.35,313.6,0,2,590.6,275.0
2,36,4196048,680.3,352.6,590.4,274.5,635.35,313.55,0,2,590.4,274.5
2,37,4196049,680.5,353.1,590.2,273.9,635.35,313.5,0,2,590.2,273.9
2,38,4196050,680.7,353.5,590.1,273.2,635.4,313.35,0,2,590.1,273.2
2,39,4196051,680.9,353.8,590.0,272.3,635.45,313.05,0,2,590.0,272.3
2,40,4196052,681.3,354.1,589.8,271.8,635.55,312.95,0,2,589.8,271.8
2,41,4196053,681.6,353.8,589.7,271.4,635.65,312.6,0,2,589.7,271.4
2,42,4196054,681.8,353.5,589.7,270.8,635.75,312.15,0,2,589.7,270.8
2,43,4196055,682.0,353.1,589.7,270.2,635.85,311.65,0,2,589.7,270.2
2,44,4196056,682.1,352.5,589.7,269.5,635.9,311.0,0,2,589.7,269.5
2,45,4196057,682.1,351.8,589.5,268.9,635.8,310.35,0,2,589.5,268.9
2,46,4196058,682.0,351.1,589.3,268.6,635.65,309.85,0,2,589.3,268.6
2,47,4196059,681.8,350.4,588.9,268.3,635.35,309.35,0,2,588.9,268.3
2,48,4196060,681.3,350.3,588.5,267.9,634.9,309.1,0,2,588.5,267.9
2,49,4196061,680.9,350.3,588.1,267.7,634.5,309.0,0,2,588.1,267.7
2,50,4196062,680.3,350.3,587.5,267.2,633.9,308.75,0,2,587.5,267.2
2,51,4196063,679.9,350.5,587.0,266.9,633.45,308.7,0,2,587.0,266.9
2,52,4196064,679.5,350.9,586.6,266.5,633.05,308.7,0,2,586.6,266.5
2,53,4196065,679.2,351.3,586.2,266.2,632.7,308.75,0,2,586.2,266.2
