1,1,1062607,713.7,420.3,715.2,335.4,714.45,377.85,0,2,715.2,335.4
1,2,1062608,713.7,421.0,715.1,336.9,714.4,378.95,0,2,715.1,336.9
1,3,1062609,713.7,421.7,714.6,339.0,714.15,380.35,0,2,714.6,339.0
1,4,1062610,714.0,421.9,714.1,341.0,714.05,381.45,0,2,714.1,341.0
1,5,1062611,714.2,421.2,713.4,343.1,713.8,382.15,0,2,713.4,343.1
1,6,1062612,714.5,420.4,712.6,345.8,713.55,383.1,0,2,712.6,345.8
1,7,1062613,714.7,419.2,711.9,347.3,713.3,383.25,0,2,711.9,347.3
1,8,1062614,714.9,418.0,711.3,348.9,713.1,383.45,0,2,711.3,348.9
1,9,1062615,715.1,416.2,711.1,350.7,713.1,383.45,0,2,711.1,350.7
1,10,1062616,715.2,414.1,711.2,351.9,713.2,383.0,0,2,711.2,351.9
1,11,1062617,715.2,411.9,711.5,353.0,713.35,382.45,0,2,711.5,353.0
1,12,1062618,715.2,409.8,712.0,353.6,713.6,381.7,0,2,712.0,353.6
1,13,1062619,715.2,408.1,712.6,353.0,713.9,380.55,0,2,712.6,353.0
1,14,1062620,715.2,406.3,713.2,352.4,714.2,379.35,0,2,713.2,352.4
1,15,1062621,715.3,404.6,713.8,350.6,714.55,377.6,0,2,713.8,350.6
1,16,1062622,715.3,403.7,714.1,348.6,714.7,376.15,0,2,714.1,348.6
1,17,1062623,715.4,402.9,714.1,346.5,714.75,374.7,0,2,714.1,346.5
1,18,1062624,715.5,402.5,714.0,344.4,714.75,373.45,0,2,714.0,344.4
1,19,1062625,715.7,402.6,713.7,342.5,714.7,372.55,0,2,713.7,342.5
1,20,1062626,715.9,402.7,713.3,341.1,714.6,371.9,0,2,713.3,341.1
1,21,1062627,716.0,402.7,712.9,339.7,714.45,371.2,0,2,712.9,339.7
1,22,1062628,716.2,402.9,712.5,339.4,714.35,371.15,0,2,712.5,339.4
1,23,1062629,716.0,403.3,712.4,338.5,714.2,370.9,0,2,712.4,338.5
1,24,1062630,715.8,404.4,712.6,337.3,714.2,370.85,0,2,712.6,337.3
